transaction_id,sender_id,receiver_id,amount,timestamp
T416,SMURF_OUT3,FO3_R6,27,2026-02-18 08:11:24
T417,SMURF_OUT3,FO3_R6,61,2026-02-18 01:06:23
T418,SMURF_OUT3,FO3_R7,78,2026-02-18 13:29:02
T419,SMURF_OUT3,FO3_R7,35,2026-02-18 04:21:12
T420,SMURF_OUT3,FO3_R7,48,2026-02-18 10:29:31
T421,SMURF_OUT3,FO3_R7,77,2026-02-18 08:49:13
T422,SMURF_OUT3,FO3_R8,40,2026-02-18 12:25:22
T423,SMURF_OUT3,FO3_R8,88,2026-02-18 19:06:57
T424,SMURF_OUT3,FO3_R9,41,2026-02-18 08:09:43
T425,SMURF_OUT3,FO3_R9,63,2026-02-18 14:18:19
T426,SMURF_OUT3,FO3_R10,61,2026-02-18 15:51:30
T427,SMURF_OUT3,FO3_R10,75,2026-02-18 09:03:23
T428,SMURF_OUT3,FO3_R10,78,2026-02-18 18:45:27
T429,SMURF_OUT3,FO3_R11,57,2026-02-18 13:15:58
T430,SMURF_OUT3,FO3_R11,79,2026-02-18 01:14:25
T431,SMURF_OUT3,FO3_R11,83,2026-02-18 16:47:08
T432,SMURF_OUT3,FO3_R12,79,2026-02-18 07:16:54
T433,SMURF_OUT3,FO3_R12,20,2026-02-18 15:26:04
T434,SMURF_OUT3,FO3_R13,20,2026-02-18 12:56:22
T435,SMURF_OUT3,FO3_R13,31,2026-02-18 18:54:31
T436,SMURF_OUT3,FO3_R13,28,2026-02-18 05:32:45
T437,SMURF_OUT3,FO3_R13,37,2026-02-18 11:15:46
T438,SMURF_OUT4,FO4_R1,22,2026-02-19 01:25:16
T439,SMURF_OUT4,FO4_R1,35,2026-02-19 05:53:52
T440,SMURF_OUT4,FO4_R2,58,2026-02-19 19:49:48
T441,SMURF_OUT4,FO4_R2,65,2026-02-19 18:55:14
T442,SMURF_OUT4,FO4_R2,67,2026-02-19 11:18:45
T443,SMURF_OUT4,FO4_R3,77,2026-02-19 11:12:42
T444,SMURF_OUT4,FO4_R3,49,2026-02-19 02:38:37
T445,SMURF_OUT4,FO4_R3,85,2026-02-19 04:04:11
T446,SMURF_OUT4,FO4_R3,34,2026-02-19 11:39:47
T447,SMURF_OUT4,FO4_R4,71,2026-02-19 14:48:28
T448,SMURF_OUT4,FO4_R4,30,2026-02-19 13:09:23
T449,SMURF_OUT4,FO4_R5,38,2026-02-19 03:29:33
T450,SMURF_OUT4,FO4_R5,58,2026-02-19 18:06:26
T451,SMURF_OUT4,FO4_R6,80,2026-02-19 09:08:51
T452,SMURF_OUT4,FO4_R6,59,2026-02-19 10:22:42
T453,SMURF_OUT4,FO4_R6,41,2026-02-19 19:20:20
T454,SMURF_OUT4,FO4_R6,78,2026-02-19 07:13:27
T455,SMURF_OUT4,FO4_R7,56,2026-02-19 18:36:22
T456,SMURF_OUT4,FO4_R7,65,2026-02-19 23:27:37
T457,SMURF_OUT4,FO4_R8,64,2026-02-19 20:10:01
T458,SMURF_OUT4,FO4_R8,86,2026-02-19 10:13:05
T459,SMURF_OUT4,FO4_R9,72,2026-02-19 04:50:37
T460,SMURF_OUT4,FO4_R9,55,2026-02-19 17:14:29
T461,SMURF_OUT4,FO4_R9,88,2026-02-19 00:06:00
T462,SMURF_OUT4,FO4_R9,36,2026-02-19 12:28:11
T463,SMURF_OUT4,FO4_R10,90,2026-02-19 07:48:57
T464,SMURF_OUT4,FO4_R10,21,2026-02-19 03:35:58
T465,SMURF_OUT4,FO4_R10,81,2026-02-19 14:28:34
T466,SMURF_OUT4,FO4_R10,28,2026-02-19 18:53:17
T467,SMURF_OUT4,FO4_R11,75,2026-02-19 20:05:56
T468,SMURF_OUT4,FO4_R11,62,2026-02-19 10:22:31
T469,SMURF_OUT4,FO4_R12,58,2026-02-19 21:22:28
T470,SMURF_OUT4,FO4_R12,38,2026-02-19 00:31:20
T471,SMURF_OUT5,FO5_R1,31,2026-02-20 08:05:46
T472,SMURF_OUT5,FO5_R1,20,2026-02-20 14:10:07
T473,SMURF_OUT5,FO5_R1,85,2026-02-20 10:23:15
T474,SMURF_OUT5,FO5_R1,87,2026-02-20 05:11:46
T475,SMURF_OUT5,FO5_R2,31,2026-02-20 00:06:45
T476,SMURF_OUT5,FO5_R2,63,2026-02-20 02:50:05
T477,SMURF_OUT5,FO5_R3,22,2026-02-20 11:18:21
T478,SMURF_OUT5,FO5_R3,90,2026-02-20 04:04:45
T479,SMURF_OUT5,FO5_R3,30,2026-02-20 05:03:38
T480,SMURF_OUT5,FO5_R4,29,2026-02-20 03:52:49
T481,SMURF_OUT5,FO5_R4,71,2026-02-20 02:40:57
T482,SMURF_OUT5,FO5_R4,40,2026-02-20 16:15:34
T483,SMURF_OUT5,FO5_R5,29,2026-02-20 07:50:40
T484,SMURF_OUT5,FO5_R5,85,2026-02-20 18:27:05
T485,SMURF_OUT5,FO5_R6,31,2026-02-20 23:10:43
T486,SMURF_OUT5,FO5_R6,90,2026-02-20 11:20:08
T487,SMURF_OUT5,FO5_R6,67,2026-02-20 23:38:57
T488,SMURF_OUT5,FO5_R6,88,2026-02-20 13:09:36
T489,SMURF_OUT5,FO5_R7,52,2026-02-20 04:32:26
T490,SMURF_OUT5,FO5_R7,69,2026-02-20 12:19:24
T491,SMURF_OUT5,FO5_R8,43,2026-02-20 21:31:50
T492,SMURF_OUT5,FO5_R8,23,2026-02-20 07:41:42
T493,SMURF_OUT5,FO5_R9,53,2026-02-20 03:36:32
T494,SMURF_OUT5,FO5_R9,35,2026-02-20 08:16:23
T495,SMURF_OUT5,FO5_R9,62,2026-02-20 12:01:10
T496,SMURF_OUT5,FO5_R9,62,2026-02-20 10:56:21
T497,SMURF_OUT5,FO5_R10,26,2026-02-20 13:21:58
T498,SMURF_OUT5,FO5_R10,85,2026-02-20 04:45:36
T499,SMURF_OUT5,FO5_R10,53,2026-02-20 21:15:05
T500,SMURF_OUT5,FO5_R10,88,2026-02-20 15:37:03
T501,SMURF_OUT5,FO5_R11,22,2026-02-20 19:26:19
T502,SMURF_OUT5,FO5_R11,88,2026-02-20 06:06:30
T503,SMURF_OUT5,FO5_R11,59,2026-02-20 14:40:09
T504,SMURF_OUT5,FO5_R12,60,2026-02-20 18:55:09
T505,SMURF_OUT5,FO5_R12,51,2026-02-20 11:35:09
T506,SMURF_OUT5,FO5_R12,49,2026-02-20 02:13:20
T507,SMURF_OUT5,FO5_R13,87,2026-02-20 20:18:18
T508,SMURF_OUT5,FO5_R13,51,2026-02-20 07:22:25
T509,SMURF_OUT5,FO5_R14,49,2026-02-20 16:14:17
T510,SMURF_OUT5,FO5_R14,43,2026-02-20 14:47:57
T511,SMURF_OUT5,FO5_R14,33,2026-02-20 19:04:03
T512,SMURF_OUT5,FO5_R14,28,2026-02-20 21:57:51
T513,SMURF_OUT5,FO5_R15,31,2026-02-20 20:00:56
T514,SMURF_OUT5,FO5_R15,66,2026-02-20 01:35:13
T515,SMURF_OUT5,FO5_R15,39,2026-02-20 03:55:16
T516,SMURF_OUT5,FO5_R15,90,2026-02-20 11:30:01
T517,SH1_A,SH1_B,288,2026-03-01 13:22:29
T518,SH1_B,SH1_C,281,2026-03-01 17:53:16
T519,SH1_C,SH1_D,350,2026-03-01 18:48:58
T520,SH2_A,SH2_B,243,2026-03-02 09:28:46
T521,SH2_B,SH2_C,147,2026-03-02 16:49:33
T522,SH2_C,SH2_D,165,2026-03-02 16:45:38
T523,SH2_D,SH2_E,310,2026-03-02 18:12:45
T524,SH3_A,SH3_B,372,2026-03-03 13:26:03
T525,SH3_B,SH3_C,182,2026-03-03 09:54:19
T526,SH4_A,SH4_B,227,2026-03-04 10:50:58
T527,SH4_B,SH4_C,275,2026-03-04 12:03:05
T528,SH4_C,SH4_D,209,2026-03-04 16:33:55
T529,SH5_A,SH5_B,288,2026-03-05 09:06:02
T530,SH5_B,SH5_C,394,2026-03-05 18:45:31
T531,SH5_C,SH5_D,311,2026-03-05 14:09:19
T532,SH5_D,SH5_E,162,2026-03-05 11:57:18
T533,CUST_MERCHANT_A_58,MERCHANT_A,467,2026-04-18 16:47:48
T534,CUST_MERCHANT_A_169,MERCHANT_A,160,2026-01-11 18:35:52
T535,CUST_MERCHANT_A_56,MERCHANT_A,365,2026-03-13 22:59:26
T536,CUST_MERCHANT_A_171,MERCHANT_A,1003,2026-02-11 20:37:43
T537,CUST_MERCHANT_A_60,MERCHANT_A,640,2026-02-03 16:24:30
T538,CUST_MERCHANT_A_7,MERCHANT_A,762,2026-02-25 12:45:07
T539,CUST_MERCHANT_A_44,MERCHANT_A,641,2026-02-24 10:52:44
T540,CUST_MERCHANT_A_109,MERCHANT_A,1712,2026-04-08 15:31:49
T541,CUST_MERCHANT_A_167,MERCHANT_A,314,2026-03-02 15:50:00
T542,CUST_MERCHANT_A_109,MERCHANT_A,1798,2026-04-23 15:23:22
T543,CUST_MERCHANT_A_194,MERCHANT_A,433,2026-02-22 10:12:04
T544,CUST_MERCHANT_A_3,MERCHANT_A,1151,2026-02-04 13:59:26
T545,CUST_MERCHANT_A_176,MERCHANT_A,695,2026-03-21 21:53:13
T546,CUST_MERCHANT_A_119,MERCHANT_A,1928,2026-04-28 17:41:31
T547,CUST_MERCHANT_A_66,MERCHANT_A,236,2026-03-03 18:01:47
T548,CUST_MERCHANT_A_122,MERCHANT_A,1416,2026-01-14 13:56:27
T549,CUST_MERCHANT_A_91,MERCHANT_A,1105,2026-01-15 17:07:29
T550,CUST_MERCHANT_A_78,MERCHANT_A,1891,2026-03-02 16:38:57
T551,CUST_MERCHANT_A_100,MERCHANT_A,995,2026-03-01 18:41:16
T552,CUST_MERCHANT_A_31,MERCHANT_A,762,2026-01-15 18:31:37
T553,CUST_MERCHANT_A_183,MERCHANT_A,371,2026-04-04 20:05:36
T554,CUST_MERCHANT_A_185,MERCHANT_A,1532,2026-03-10 10:25:38
T555,CUST_MERCHANT_A_86,MERCHANT_A,1868,2026-04-20 21:50:01
T556,CUST_MERCHANT_A_130,MERCHANT_A,660,2026-02-26 19:01:25
T557,CUST_MERCHANT_A_84,MERCHANT_A,949,2026-02-17 11:31:44
T558,CUST_MERCHANT_A_150,MERCHANT_A,1051,2026-02-16 22:30:23
T559,CUST_MERCHANT_A_197,MERCHANT_A,365,2026-03-06 18:59:52
T560,CUST_MERCHANT_A_151,MERCHANT_A,182,2026-02-18 18:58:16
T561,CUST_MERCHANT_A_156,MERCHANT_A,967,2026-01-03 15:02:48
T562,CUST_MERCHANT_A_156,MERCHANT_A,851,2026-02-06 11:55:50
T563,CUST_MERCHANT_A_123,MERCHANT_A,715,2026-01-22 11:46:46
T564,CUST_MERCHANT_A_8,MERCHANT_A,1142,2026-03-05 19:47:12
T565,CUST_MERCHANT_A_55,MERCHANT_A,1335,2026-04-23 08:26:15
T566,CUST_MERCHANT_A_26,MERCHANT_A,1666,2026-03-27 22:44:51
T567,CUST_MERCHANT_A_75,MERCHANT_A,1639,2026-03-15 13:33:05
T568,CUST_MERCHANT_A_75,MERCHANT_A,344,2026-02-23 09:42:09
T569,CUST_MERCHANT_A_17,MERCHANT_A,1171,2026-02-10 15:14:18
T570,CUST_MERCHANT_A_66,MERCHANT_A,1829,2026-02-05 14:55:19
T571,CUST_MERCHANT_A_170,MERCHANT_A,1414,2026-03-03 22:19:35
T572,CUST_MERCHANT_A_134,MERCHANT_A,1295,2026-03-12 18:10:39
T573,CUST_MERCHANT_A_93,MERCHANT_A,728,2026-02-05 12:27:36
T574,CUST_MERCHANT_A_76,MERCHANT_A,194,2026-01-10 11:14:06
T575,CUST_MERCHANT_A_5,MERCHANT_A,1753,2026-04-25 14:50:36
T576,CUST_MERCHANT_A_33,MERCHANT_A,878,2026-01-06 20:39:41
T577,CUST_MERCHANT_A_105,MERCHANT_A,1737,2026-03-22 09:46:43
T578,CUST_MERCHANT_A_57,MERCHANT_A,247,2026-01-17 22:38:28
T579,CUST_MERCHANT_A_140,MERCHANT_A,1774,2026-03-12 16:17:23
T580,CUST_MERCHANT_A_73,MERCHANT_A,739,2026-03-21 13:45:19
T581,CUST_MERCHANT_A_81,MERCHANT_A,1751,2026-04-01 08:02:30
T582,CUST_MERCHANT_A_30,MERCHANT_A,1027,2026-04-24 15:27:47
T583,CUST_MERCHANT_A_119,MERCHANT_A,513,2026-01-09 19:58:17
T584,CUST_MERCHANT_A_59,MERCHANT_A,1039,2026-03-22 14:10:34
T585,CUST_MERCHANT_A_44,MERCHANT_A,1133,2026-02-02 08:52:57
T586,CUST_MERCHANT_A_52,MERCHANT_A,1246,2026-04-14 17:42:23
T587,CUST_MERCHANT_A_44,MERCHANT_A,933,2026-03-02 19:39:47
T588,CUST_MERCHANT_A_100,MERCHANT_A,502,2026-03-06 19:44:44
T589,CUST_MERCHANT_A_55,MERCHANT_A,800,2026-02-28 21:08:34
T590,CUST_MERCHANT_A_115,MERCHANT_A,302,2026-01-20 18:25:17
T591,CUST_MERCHANT_A_107,MERCHANT_A,1368,2026-04-14 22:53:41
T592,CUST_MERCHANT_A_172,MERCHANT_A,1116,2026-03-16 10:23:47
T593,CUST_MERCHANT_A_4,MERCHANT_A,715,2026-01-25 14:29:29
T594,CUST_MERCHANT_A_174,MERCHANT_A,1738,2026-04-15 13:12:15
T595,CUST_MERCHANT_A_113,MERCHANT_A,305,2026-04-23 21:35:10
T596,CUST_MERCHANT_A_119,MERCHANT_A,1329,2026-02-07 14:31:26
T597,CUST_MERCHANT_A_194,MERCHANT_A,1087,2026-03-13 14:24:14
T598,CUST_MERCHANT_A_3,MERCHANT_A,582,2026-03-20 08:23:51
T599,CUST_MERCHANT_A_100,MERCHANT_A,778,2026-02-21 22:17:08
T600,CUST_MERCHANT_A_73,MERCHANT_A,1501,2026-02-04 18:10:51
T601,CUST_MERCHANT_A_38,MERCHANT_A,69,2026-03-04 20:31:58
T602,CUST_MERCHANT_A_167,MERCHANT_A,952,2026-01-19 15:56:18
T603,CUST_MERCHANT_A_121,MERCHANT_A,632,2026-03-24 21:52:53
T604,CUST_MERCHANT_A_26,MERCHANT_A,1755,2026-01-24 12:40:46
T605,CUST_MERCHANT_A_78,MERCHANT_A,366,2026-01-02 14:38:04
T606,CUST_MERCHANT_A_148,MERCHANT_A,1760,2026-01-25 13:56:29
T607,CUST_MERCHANT_A_141,MERCHANT_A,504,2026-04-25 19:32:14
T608,CUST_MERCHANT_A_66,MERCHANT_A,1328,2026-02-28 16:56:39
T609,CUST_MERCHANT_A_149,MERCHANT_A,664,2026-01-26 21:14:32
T610,CUST_MERCHANT_A_7,MERCHANT_A,145,2026-04-28 10:11:30
T611,CUST_MERCHANT_A_183,MERCHANT_A,1666,2026-01-10 19:20:04
T612,CUST_MERCHANT_A_67,MERCHANT_A,1414,2026-02-07 15:21:56
T613,CUST_MERCHANT_A_47,MERCHANT_A,1874,2026-03-28 17:15:33
T614,CUST_MERCHANT_A_117,MERCHANT_A,1258,2026-01-21 18:38:41
T615,CUST_MERCHANT_A_79,MERCHANT_A,1598,2026-03-13 19:58:50
T616,CUST_MERCHANT_A_126,MERCHANT_A,1727,2026-04-28 12:35:44
T617,CUST_MERCHANT_A_168,MERCHANT_A,1349,2026-01-16 22:28:29
T618,CUST_MERCHANT_A_22,MERCHANT_A,392,2026-02-11 22:04:47
T619,CUST_MERCHANT_A_192,MERCHANT_A,1219,2026-03-07 18:45:54
T620,CUST_MERCHANT_A_80,MERCHANT_A,1953,2026-01-02 18:57:01
T621,CUST_MERCHANT_A_159,MERCHANT_A,427,2026-02-13 10:49:40
T622,CUST_MERCHANT_A_2,MERCHANT_A,851,2026-03-05 14:17:56
T623,CUST_MERCHANT_A_77,MERCHANT_A,764,2026-03-25 16:12:38
T624,CUST_MERCHANT_A_111,MERCHANT_A,646,2026-02-27 12:50:20
T625,CUST_MERCHANT_A_105,MERCHANT_A,1285,2026-03-28 22:13:00
T626,CUST_MERCHANT_A_16,MERCHANT_A,1769,2026-04-27 16:47:24
T627,CUST_MERCHANT_A_127,MERCHANT_A,1683,2026-04-28 12:50:24
T628,CUST_MERCHANT_A_35,MERCHANT_A,1333,2026-04-03 13:00:19
T629,CUST_MERCHANT_A_47,MERCHANT_A,1105,2026-02-26 22:05:12
T630,CUST_MERCHANT_A_97,MERCHANT_A,1832,2026-03-27 09:59:45
T631,CUST_MERCHANT_A_103,MERCHANT_A,604,2026-01-24 17:43:36
T632,CUST_MERCHANT_A_184,MERCHANT_A,1053,2026-04-02 22:33:40
T633,CUST_MERCHANT_A_150,MERCHANT_A,417,2026-02-09 11:54:12
T634,CUST_MERCHANT_A_95,MERCHANT_A,681,2026-03-24 13:47:04
T635,CUST_MERCHANT_A_91,MERCHANT_A,395,2026-04-11 12:19:39
T636,CUST_MERCHANT_A_129,MERCHANT_A,1013,2026-03-23 13:47:37
T637,CUST_MERCHANT_A_190,MERCHANT_A,1786,2026-03-27 22:46:46
T638,CUST_MERCHANT_A_66,MERCHANT_A,1294,2026-01-27 13:09:52
T639,CUST_MERCHANT_A_16,MERCHANT_A,688,2026-03-19 22:18:29
T640,CUST_MERCHANT_A_180,MERCHANT_A,1133,2026-04-13 20:17:57
T641,CUST_MERCHANT_A_130,MERCHANT_A,167,2026-01-19 08:43:28
T642,CUST_MERCHANT_A_153,MERCHANT_A,1682,2026-02-01 11:27:11
T643,CUST_MERCHANT_A_142,MERCHANT_A,983,2026-01-22 10:46:16
T644,CUST_MERCHANT_A_157,MERCHANT_A,1857,2026-02-17 17:15:51
T645,CUST_MERCHANT_A_120,MERCHANT_A,680,2026-01-13 20:13:02
T646,CUST_MERCHANT_A_183,MERCHANT_A,1154,2026-04-03 08:44:49
T647,CUST_MERCHANT_A_126,MERCHANT_A,1726,2026-03-17 15:14:19
T648,CUST_MERCHANT_A_174,MERCHANT_A,1436,2026-01-14 11:23:43
T649,CUST_MERCHANT_A_175,MERCHANT_A,609,2026-01-10 10:30:55
T650,CUST_MERCHANT_A_88,MERCHANT_A,388,2026-04-09 09:58:34
T651,CUST_MERCHANT_A_121,MERCHANT_A,796,2026-01-24 15:44:45
T652,CUST_MERCHANT_A_143,MERCHANT_A,1909,2026-01-15 16:49:48
T653,CUST_MERCHANT_B_75,MERCHANT_B,531,2026-04-16 08:29:42
T654,CUST_MERCHANT_B_102,MERCHANT_B,1318,2026-04-10 20:36:49
T655,CUST_MERCHANT_B_87,MERCHANT_B,1460,2026-02-22 08:29:54
T656,CUST_MERCHANT_B_133,MERCHANT_B,1264,2026-04-24 18:08:18
T657,CUST_MERCHANT_B_33,MERCHANT_B,1165,2026-04-10 18:52:06
T658,CUST_MERCHANT_B_141,MERCHANT_B,150,2026-02-18 19:33:30
T659,CUST_MERCHANT_B_96,MERCHANT_B,883,2026-02-14 13:49:25
T660,CUST_MERCHANT_B_24,MERCHANT_B,1359,2026-03-02 19:44:58
T661,CUST_MERCHANT_B_162,MERCHANT_B,1842,2026-02-20 22:13:51
T662,CUST_MERCHANT_B_49,MERCHANT_B,719,2026-01-20 22:51:27
T663,CUST_MERCHANT_B_6,MERCHANT_B,1896,2026-01-25 18:09:24
T664,CUST_MERCHANT_B_112,MERCHANT_B,151,2026-04-11 21:30:20
T665,CUST_MERCHANT_B_3,MERCHANT_B,369,2026-04-20 22:36:21
T666,CUST_MERCHANT_B_33,MERCHANT_B,710,2026-02-04 19:47:59
T667,CUST_MERCHANT_B_101,MERCHANT_B,1264,2026-03-25 10:42:36
T668,CUST_MERCHANT_B_104,MERCHANT_B,1121,2026-04-28 10:28:44
T669,CUST_MERCHANT_B_103,MERCHANT_B,1456,2026-04-23 17:09:12
T670,CUST_MERCHANT_B_138,MERCHANT_B,460,2026-01-08 08:25:51
T671,CUST_MERCHANT_B_108,MERCHANT_B,1699,2026-04-17 20:12:13
T672,CUST_MERCHANT_B_34,MERCHANT_B,1977,2026-04-21 22:06:22
T673,CUST_MERCHANT_B_89,MERCHANT_B,1977,2026-03-15 08:07:18
T674,CUST_MERCHANT_B_178,MERCHANT_B,944,2026-04-22 14:49:25
T675,CUST_MERCHANT_B_135,MERCHANT_B,1965,2026-03-08 12:56:11
T676,CUST_MERCHANT_B_82,MERCHANT_B,1168,2026-04-10 14:09:14
T677,CUST_MERCHANT_B_54,MERCHANT_B,321,2026-03-08 19:39:05
T678,CUST_MERCHANT_B_101,MERCHANT_B,1405,2026-04-16 17:48:34
T679,CUST_MERCHANT_B_163,MERCHANT_B,769,2026-04-02 12:47:34
T680,CUST_MERCHANT_B_121,MERCHANT_B,731,2026-03-12 16:49:20
T681,CUST_MERCHANT_B_99,MERCHANT_B,1063,2026-04-20 13:19:16
T682,CUST_MERCHANT_B_182,MERCHANT_B,1859,2026-03-15 17:56:53
T683,CUST_MERCHANT_B_7,MERCHANT_B,1670,2026-01-26 18:45:18
T684,CUST_MERCHANT_B_97,MERCHANT_B,821,2026-03-18 09:35:49
T685,CUST_MERCHANT_B_42,MERCHANT_B,647,2026-04-28 20:27:00
T686,CUST_MERCHANT_B_38,MERCHANT_B,500,2026-04-13 19:49:05
T687,CUST_MERCHANT_B_16,MERCHANT_B,497,2026-03-11 08:59:24
T688,CUST_MERCHANT_B_127,MERCHANT_B,1775,2026-04-10 22:30:52
T689,CUST_MERCHANT_B_166,MERCHANT_B,293,2026-04-17 20:27:28
T690,CUST_MERCHANT_B_180,MERCHANT_B,290,2026-02-18 18:44:41
T691,CUST_MERCHANT_B_48,MERCHANT_B,665,2026-04-09 14:59:58
T692,CUST_MERCHANT_B_198,MERCHANT_B,767,2026-04-13 17:25:57
T693,CUST_MERCHANT_B_122,MERCHANT_B,1010,2026-04-17 12:03:34
T694,CUST_MERCHANT_B_73,MERCHANT_B,1255,2026-03-25 13:08:49
T695,CUST_MERCHANT_B_188,MERCHANT_B,594,2026-04-05 20:58:02
T696,CUST_MERCHANT_B_185,MERCHANT_B,1816,2026-02-25 15:55:46
T697,CUST_MERCHANT_B_199,MERCHANT_B,314,2026-04-25 20:25:29
T698,CUST_MERCHANT_B_184,MERCHANT_B,567,2026-02-28 13:30:29
T699,CUST_MERCHANT_B_169,MERCHANT_B,1057,2026-01-14 14:33:02
T700,CUST_MERCHANT_B_25,MERCHANT_B,988,2026-03-14 19:14:39
T701,CUST_MERCHANT_B_26,MERCHANT_B,818,2026-03-13 13:55:34
T702,CUST_MERCHANT_B_152,MERCHANT_B,1212,2026-01-06 10:24:01
T703,CUST_MERCHANT_B_22,MERCHANT_B,724,2026-04-17 08:16:25
T704,CUST_MERCHANT_B_195,MERCHANT_B,1919,2026-01-27 21:17:54
T705,CUST_MERCHANT_B_128,MERCHANT_B,79,2026-01-17 11:37:37
T706,CUST_MERCHANT_B_141,MERCHANT_B,1600,2026-04-20 16:01:35
T707,CUST_MERCHANT_B_174,MERCHANT_B,1055,2026-03-23 18:10:05
T708,CUST_MERCHANT_B_39,MERCHANT_B,1170,2026-03-06 13:59:51
T709,CUST_MERCHANT_B_156,MERCHANT_B,845,2026-02-23 21:20:07
T710,CUST_MERCHANT_B_172,MERCHANT_B,1154,2026-04-18 19:09:30
T711,CUST_MERCHANT_B_197,MERCHANT_B,1358,2026-01-25 22:46:51
T712,CUST_MERCHANT_B_55,MERCHANT_B,1946,2026-03-06 13:06:48
T713,CUST_MERCHANT_B_35,MERCHANT_B,1604,2026-01-06 17:15:51
T714,CUST_MERCHANT_B_133,MERCHANT_B,1855,2026-01-16 20:20:09
T715,CUST_MERCHANT_B_47,MERCHANT_B,759,2026-03-27 21:58:47
T716,CUST_MERCHANT_B_57,MERCHANT_B,349,2026-04-03 18:06:27
T717,CUST_MERCHANT_B_10,MERCHANT_B,178,2026-04-27 21:55:16
T718,CUST_MERCHANT_B_135,MERCHANT_B,1785,2026-02-07 18:12:07
T719,CUST_MERCHANT_B_184,MERCHANT_B,1774,2026-04-26 12:16:40
T720,CUST_MERCHANT_B_103,MERCHANT_B,1467,2026-01-28 22:23:45
T721,CUST_MERCHANT_B_146,MERCHANT_B,99,2026-04-10 10:45:09
T722,CUST_MERCHANT_B_134,MERCHANT_B,119,2026-02-14 21:45:17
T723,CUST_MERCHANT_B_78,MERCHANT_B,1170,2026-01-16 14:46:37
T724,CUST_MERCHANT_B_81,MERCHANT_B,1845,2026-03-15 08:15:27
T725,CUST_MERCHANT_B_159,MERCHANT_B,1988,2026-02-17 18:00:52
T726,CUST_MERCHANT_B_179,MERCHANT_B,895,2026-02-26 09:35:21
T727,CUST_MERCHANT_B_28,MERCHANT_B,1599,2026-02-12 18:04:09
T728,CUST_MERCHANT_B_48,MERCHANT_B,1748,2026-03-19 21:53:02
T729,CUST_MERCHANT_B_166,MERCHANT_B,362,2026-01-07 10:08:12
T730,CUST_MERCHANT_B_200,MERCHANT_B,749,2026-02-13 10:14:02
T731,CUST_MERCHANT_B_6,MERCHANT_B,900,2026-04-08 11:32:45
T732,CUST_MERCHANT_B_161,MERCHANT_B,1934,2026-02-23 21:06:18
T733,CUST_MERCHANT_B_166,MERCHANT_B,1638,2026-04-24 13:59:42
T734,CUST_MERCHANT_B_93,MERCHANT_B,1725,2026-03-01 21:25:39
T735,CUST_MERCHANT_B_70,MERCHANT_B,1251,2026-01-07 22:28:22
T736,CUST_MERCHANT_B_166,MERCHANT_B,1715,2026-02-18 17:29:10
T737,CUST_MERCHANT_B_189,MERCHANT_B,187,2026-04-23 11:47:41
T738,CUST_MERCHANT_B_167,MERCHANT_B,1209,2026-01-09 17:08:50
T739,CUST_MERCHANT_B_118,MERCHANT_B,1197,2026-04-08 13:56:05
T740,CUST_MERCHANT_B_30,MERCHANT_B,1973,2026-01-07 09:26:02
T741,CUST_MERCHANT_B_155,MERCHANT_B,1151,2026-02-01 08:31:47
T742,CUST_MERCHANT_B_178,MERCHANT_B,1364,2026-03-24 21:07:33
T743,CUST_MERCHANT_B_80,MERCHANT_B,1017,2026-04-10 08:53:35
T744,CUST_MERCHANT_B_141,MERCHANT_B,1468,2026-04-07 11:36:36
T745,CUST_MERCHANT_B_112,MERCHANT_B,1689,2026-04-06 13:01:56
T746,CUST_MERCHANT_B_85,MERCHANT_B,1044,2026-02-23 21:10:36
T747,CUST_MERCHANT_B_58,MERCHANT_B,981,2026-04-08 19:00:59
T748,CUST_MERCHANT_B_31,MERCHANT_B,724,2026-04-22 15:55:56
T749,CUST_MERCHANT_B_174,MERCHANT_B,1953,2026-01-26 16:54:46
T750,CUST_MERCHANT_B_160,MERCHANT_B,1092,2026-02-09 16:16:09
T751,CUST_MERCHANT_B_39,MERCHANT_B,1735,2026-02-17 13:49:20
T752,CUST_MERCHANT_B_31,MERCHANT_B,1421,2026-02-15 20:07:36
T753,CUST_MERCHANT_B_95,MERCHANT_B,1739,2026-03-01 22:08:02
T754,CUST_MERCHANT_B_4,MERCHANT_B,977,2026-03-04 10:15:11
T755,CUST_MERCHANT_B_54,MERCHANT_B,1804,2026-03-10 11:17:57
T756,CUST_MERCHANT_B_18,MERCHANT_B,169,2026-04-16 10:33:32
T757,CUST_MERCHANT_B_79,MERCHANT_B,920,2026-04-15 08:44:46
T758,CUST_MERCHANT_B_194,MERCHANT_B,63,2026-02-13 11:35:14
T759,CUST_MERCHANT_B_96,MERCHANT_B,531,2026-04-09 14:04:34
T760,CUST_MERCHANT_B_11,MERCHANT_B,1046,2026-01-13 18:24:45
T761,CUST_MERCHANT_B_129,MERCHANT_B,437,2026-04-13 13:12:22
T762,CUST_MERCHANT_B_92,MERCHANT_B,500,2026-04-24 16:22:00
T763,CUST_MERCHANT_B_141,MERCHANT_B,1178,2026-03-12 16:26:51
T764,CUST_MERCHANT_B_123,MERCHANT_B,877,2026-03-12 22:24:56
T765,CUST_MERCHANT_B_125,MERCHANT_B,1062,2026-03-02 17:27:51
T766,CUST_MERCHANT_B_28,MERCHANT_B,1582,2026-02-05 14:50:22
